id,match_id,region,game_mode,elo,version,blue_one,blue_two,blue_three,blue_four,blue_five,red_one,red_two,red_three,red_four,red_five,winning_team
157,NA1_5031762747,NA1,ARAM,UNRANKED,14.13.598.9749,Trundle,Kaisa,Ornn,Xayah,JarvanIV,Morgana,Syndra,Katarina,Brand,Pyke,0
158,NA1_5031748977,NA1,ARAM,UNRANKED,14.13.598.9749,Khazix,Corki,Orianna,Brand,LeeSin,Warwick,Soraka,Gangplank,Lulu,Velkoz,0
1197,NA1_5035190501,NA1,ARAM,PLATINUM II,14.13.598.9749,Nami,Lulu,Samira,Kindred,Yone,JarvanIV,Lillia,Seraphine,Karma,Hwei,1
160,NA1_5035363101,NA1,ARAM,UNRANKED,14.13.598.9749,Elise,Xerath,Malphite,Lissandra,Sivir,Nasus,Brand,Ziggs,Corki,Aatrox,0
161,NA1_5035347682,NA1,ARAM,UNRANKED,14.13.598.9749,Skarner,Graves,Jinx,Pyke,Cassiopeia,Lux,Garen,Fizz,Kaisa,TahmKench,0
162,NA1_5034679982,NA1,ARAM,PLATINUM III,14.13.598.9749,Vi,Syndra,Samira,Singed,Lillia,Ryze,Karma,Nocturne,Volibear,Ezreal,0
163,NA1_5034667595,NA1,ARAM,UNRANKED,14.13.598.9749,Morgana,Kindred,Ahri,Nidalee,Akshan,Sivir,Kayle,Jax,Darius,Nami,1
164,NA1_5034666101,NA1,ARAM,UNRANKED,14.13.598.9749,Karma,Taliyah,Darius,Leblanc,Gragas,MissFortune,Bard,Zac,Ziggs,Shaco,1
165,NA1_5034663133,NA1,ARAM,GOLD IV,14.13.598.9749,Twitch,Lucian,Alistar,Soraka,Gangplank,Shen,Shyvana,Jinx,Evelynn,Galio,0
166,NA1_5034658936,NA1,ARAM,GOLD IV,14.13.598.9749,Rumble,FiddleSticks,Varus,Lulu,LeeSin,Aatrox,Brand,Lissandra,Xayah,MissFortune,1
167,NA1_5034655810,NA1,ARAM,UNRANKED,14.13.598.9749,Nasus,Illaoi,Akali,Tristana,Seraphine,Udyr,Fizz,Draven,Vi,Renata,0
168,NA1_5033032980,NA1,ARAM,UNRANKED,14.13.598.9749,Lux,Rammus,Veigar,Velkoz,Heimerdinger,Xerath,Seraphine,Ashe,Vi,Pyke,0
169,NA1_5033022010,NA1,ARAM,UNRANKED,14.13.598.9749,TahmKench,Naafiri,Soraka,Velkoz,Brand,Caitlyn,Warwick,Heimerdinger,Nami,Nidalee,0
170,NA1_5032848138,NA1,ARAM,UNRANKED,14.13.598.9749,Pyke,Maokai,Akshan,Morgana,Ekko,Jhin,Karthus,Lux,Samira,Swain,1
171,NA1_5032840557,NA1,ARAM,UNRANKED,14.13.598.9749,MonkeyKing,Fizz,Zilean,Chogath,TahmKench,Akshan,Veigar,Varus,Karthus,Jax,0
172,NA1_5032835057,NA1,ARAM,UNRANKED,14.13.598.9749,Trundle,Braum,Nami,Senna,Swain,Thresh,Lux,MissFortune,Zyra,Lillia,0
173,NA1_5032830153,NA1,ARAM,PLATINUM I,14.13.598.9749,Zac,Leblanc,Urgot,Jayce,Ahri,Velkoz,Qiyana,Amumu,Gwen,Draven,1
174,NA1_5032817705,NA1,ARAM,UNRANKED,14.13.598.9749,Diana,FiddleSticks,Olaf,Sett,Maokai,Kaisa,Zyra,Shyvana,Ahri,Nautilus,0
175,NA1_5032812594,NA1,ARAM,UNRANKED,14.13.598.9749,Smolder,Veigar,Nidalee,Hwei,Vex,Twitch,Sion,Bard,Aatrox,Sivir,1
176,NA1_5031721033,NA1,ARAM,PLATINUM IV,14.13.598.9749,MissFortune,Leblanc,Morgana,Akali,Leona,Jax,Nami,Sivir,Viego,Hwei,1
177,NA1_5031712744,NA1,ARAM,GOLD III,14.13.598.9749,Sejuani,Jayce,Volibear,Syndra,Xerath,Ezreal,Nocturne,Ashe,Kaisa,Jhin,0
178,NA1_5031693472,NA1,ARAM,UNRANKED,14.13.598.9749,Jinx,Varus,AurelionSol,Shaco,Nidalee,Ahri,Anivia,Kayle,KSante,Udyr,1
179,NA1_5035375280,NA1,ARAM,SILVER I,14.13.598.9749,Draven,Lucian,Ahri,Shaco,Katarina,Ornn,Annie,Kennen,Jhin,Yuumi,1
1219,NA1_5032869669,NA1,ARAM,UNRANKED,14.13.598.9749,Sett,Corki,Amumu,Ivern,Quinn,Karthus,Yuumi,Teemo,Lux,Senna,0
181,NA1_5035280652,NA1,CLASSIC,SILVER I,14.13.598.9749,Morgana,Shaco,Quinn,Jinx,Velkoz,Yorick,Volibear,Veigar,Sivir,Sona,0
182,NA1_5035279331,NA1,CLASSIC,SILVER I,14.13.598.9749,Fiora,Amumu,Hwei,Kaisa,Blitzcrank,Mordekaiser,Shaco,Tristana,MissFortune,Zyra,1
183,NA1_5035274378,NA1,CLASSIC,GOLD IV,14.13.598.9749,Nasus,Briar,Leblanc,Jhin,Karma,Illaoi,Karthus,Riven,Jinx,Brand,0
184,NA1_5034846056,NA1,ARAM,UNRANKED,14.13.598.9749,Evelynn,Orianna,Illaoi,Malphite,Vayne,Viego,Zeri,Vi,Kassadin,Anivia,0
185,NA1_5034816350,NA1,ARAM,UNRANKED,14.13.598.9749,Tristana,Taliyah,Lucian,Karma,Nautilus,Ezreal,Jhin,Veigar,Syndra,DrMundo,1
186,NA1_5034803238,NA1,ARAM,PLATINUM IV,14.13.598.9749,Senna,Kennen,Ahri,Caitlyn,Ezreal,Udyr,Kayle,Smolder,Jhin,Ekko,0
187,NA1_5034787958,NA1,ARAM,UNRANKED,14.13.598.9749,Teemo,Shaco,Viego,Singed,Illaoi,Swain,Senna,Gangplank,Rengar,Hwei,1
188,NA1_5034773731,NA1,ARAM,PLATINUM IV,14.13.598.9749,Ryze,Quinn,Zyra,Morgana,Pyke,Darius,Jhin,Singed,Lucian,Heimerdinger,0
189,NA1_5034758426,NA1,ARAM,UNRANKED,14.13.598.9749,DrMundo,Zyra,Varus,Gangplank,Irelia,FiddleSticks,Corki,Renata,Tristana,TwistedFate,0
190,NA1_5034622201,NA1,CLASSIC,SILVER I,14.13.598.9749,Yasuo,Lillia,Tristana,Aphelios,Soraka,Yone,Rengar,Ziggs,Ezreal,Seraphine,0
191,NA1_5034488567,NA1,CLASSIC,SILVER I,14.13.598.9749,Riven,Amumu,Veigar,Smolder,Nautilus,Poppy,Evelynn,Gangplank,Ashe,Maokai,0
192,NA1_5034310485,NA1,ARAM,SILVER I,14.13.598.9749,Teemo,Vex,Aatrox,Samira,Kassadin,Shyvana,Viego,Leona,Nami,Kayn,1
193,NA1_5034303801,NA1,ARAM,UNRANKED,14.13.598.9749,Fizz,Lux,Ashe,Corki,Milio,Ziggs,Warwick,Jax,Zeri,Amumu,1
194,NA1_5034279540,NA1,ARAM,UNRANKED,14.13.598.9749,Caitlyn,Ryze,Jayce,Kindred,FiddleSticks,Maokai,Volibear,JarvanIV,Xerath,MissFortune,0
195,NA1_5034274956,NA1,ARAM,SILVER I,14.13.598.9749,Urgot,Leblanc,Singed,Fiora,Ahri,Sion,Graves,Annie,Janna,Brand,1
196,NA1_5034255621,NA1,ARAM,GOLD II,14.13.598.9749,Sett,Caitlyn,Karthus,Jhin,Milio,Hwei,Shen,Kaisa,Syndra,Rakan,0
197,NA1_5034105785,NA1,CLASSIC,SILVER II,14.13.598.9749,Volibear,Gragas,Sion,Smolder,Nami,Kayle,Briar,Zeri,Ezreal,Swain,0
198,NA1_5033976279,NA1,CLASSIC,SILVER I,14.13.598.9749,Sett,Viego,Tristana,Smolder,Leona,Tryndamere,Nocturne,Veigar,Ashe,Blitzcrank,0
199,NA1_5035218595,NA1,ARAM,UNRANKED,14.13.598.9749,Shaco,Karma,Thresh,Gangplank,Twitch,Samira,MissFortune,Shen,Braum,Viktor,0
200,NA1_5035212619,NA1,ARAM,UNRANKED,14.13.598.9749,Aatrox,LeeSin,Lulu,Talon,Kaisa,Amumu,Soraka,Corki,TahmKench,Vex,1
201,NA1_5035203590,NA1,ARAM,PLATINUM IV,14.13.598.9749,Yone,Leblanc,Corki,Xayah,Viktor,MasterYi,Irelia,Galio,Vayne,Fizz,1
202,NA1_5035176848,NA1,ARAM,BRONZE III,14.13.598.9749,Lucian,Singed,MissFortune,Khazix,Maokai,Karma,Bard,Blitzcrank,Seraphine,Leblanc,0
1240,NA1_5034237916,NA1,ARAM,GOLD III,14.13.598.9749,Seraphine,Sona,Vayne,Khazix,Blitzcrank,DrMundo,Twitch,Nautilus,Janna,Amumu,0
204,NA1_5035142523,NA1,ARAM,UNRANKED,14.13.598.9749,Tristana,Vayne,Poppy,Blitzcrank,Kennen,Ashe,Karma,Gangplank,Maokai,Swain,0
205,NA1_5035110997,NA1,ARAM,UNRANKED,14.13.598.9749,Neeko,Lulu,Jayce,Velkoz,Annie,Singed,Seraphine,Tryndamere,Xayah,Jhin,0
206,NA1_5035093792,NA1,ARAM,UNRANKED,14.13.598.9749,Bard,Brand,Senna,Zoe,Galio,Urgot,Varus,Nocturne,Shen,Soraka,1
207,NA1_5035070546,NA1,ARAM,UNRANKED,14.13.598.9749,Pyke,Garen,Aphelios,Ezreal,Ahri,Jhin,AurelionSol,Karma,Diana,Fiora,0
208,NA1_5035008762,NA1,ARAM,PLATINUM II,14.13.598.9749,Zyra,DrMundo,Leblanc,Seraphine,Varus,Jinx,Garen,Shaco,Shyvana,Vi,1
209,NA1_5034998745,NA1,ARAM,UNRANKED,14.13.598.9749,TahmKench,Sion,Sivir,Garen,Anivia,Teemo,Kayle,Khazix,Lux,Shyvana,0
210,NA1_5034981858,NA1,ARAM,UNRANKED,14.13.598.9749,Sylas,DrMundo,Zoe,Renekton,Milio,Akali,Jhin,Veigar,Zyra,Kaisa,0
211,NA1_5034958184,NA1,ARAM,UNRANKED,14.13.598.9749,Lulu,Lux,Ornn,Brand,Darius,Ahri,Kaisa,Leblanc,Zed,Zyra,0
212,NA1_5034929543,NA1,ARAM,EMERALD IV,14.13.598.9749,Akshan,Alistar,Graves,Quinn,Viego,Varus,TwistedFate,Poppy,Twitch,Sejuani,0
213,NA1_5034919145,NA1,ARAM,PLATINUM II,14.13.598.9749,Neeko,Sivir,Teemo,Gangplank,Kassadin,Ryze,Bard,Nami,Jayce,Blitzcrank,0
214,NA1_5034740984,NA1,ARAM,UNRANKED,14.13.598.9749,KogMaw,AurelionSol,Kayle,TwistedFate,Katarina,Maokai,Briar,Zeri,Gangplank,Karma,0
215,NA1_5033957476,NA1,ARAM,EMERALD IV,14.13.598.9749,Sylas,MasterYi,Zac,Swain,Senna,Leona,Nidalee,Lillia,Illaoi,Vayne,0
216,NA1_5033948718,NA1,ARAM,EMERALD III,14.13.598.9749,Thresh,Taliyah,Lucian,Nilah,Lux,Braum,Leblanc,Akali,Draven,Corki,0
217,NA1_5033944979,NA1,ARAM,UNRANKED,14.13.598.9749,Karma,Sion,Zilean,Yone,Kayn,Kalista,Orianna,Vladimir,Zeri,Shen,1
218,NA1_5033926602,NA1,ARAM,UNRANKED,14.13.598.9749,Jinx,Katarina,Nasus,Brand,Garen,Blitzcrank,Gwen,Akshan,Azir,Zeri,0
219,NA1_5035192895,NA1,ARAM,BRONZE II,14.13.598.9749,Sett,Illaoi,Xerath,Pyke,Kaisa,Evelynn,Sion,Seraphine,Kayle,Morgana,0
220,NA1_5035179776,NA1,ARAM,UNRANKED,14.13.598.9749,Thresh,Hecarim,Warwick,Ekko,Rakan,Elise,Pyke,Annie,DrMundo,Malzahar,0
1198,NA1_5035178743,NA1,ARAM,UNRANKED,14.13.598.9749,TwistedFate,KogMaw,Smolder,Lissandra,Sion,Nautilus,Corki,Rengar,Blitzcrank,Hwei,1
222,NA1_5035129871,NA1,ARAM,BRONZE IV,14.13.598.9749,Diana,Heimerdinger,Chogath,Graves,Soraka,Orianna,Nilah,Zed,DrMundo,Milio,0
223,NA1_5035108050,NA1,ARAM,BRONZE IV,14.13.598.9749,Lux,Teemo,Sett,Zeri,Zed,Hecarim,Anivia,Chogath,TahmKench,Vayne,1
224,NA1_5035087704,NA1,ARAM,UNRANKED,14.13.598.9749,Yasuo,Diana,Gwen,Leona,Nunu,Cassiopeia,Graves,Zac,Jhin,Caitlyn,0
225,NA1_5035077924,NA1,ARAM,BRONZE IV,14.13.598.9749,Seraphine,Nunu,Aphelios,Jhin,Teemo,Sett,Lucian,Karma,Leblanc,Orianna,0
226,NA1_5035057626,NA1,ARAM,SILVER III,14.13.598.9749,Nidalee,Jhin,Azir,Jayce,DrMundo,Lillia,Kayle,Vayne,Zeri,Brand,0
227,NA1_5035044876,NA1,ARAM,UNRANKED,14.13.598.9749,Sion,Samira,Kayle,Soraka,Singed,Ekko,JarvanIV,Zoe,Vladimir,Pantheon,0
228,NA1_5035020415,NA1,ARAM,BRONZE IV,14.13.598.9749,Maokai,Chogath,Heimerdinger,Illaoi,Kalista,Teemo,Irelia,Smolder,Tryndamere,Kennen,0
229,NA1_5035005457,NA1,ARAM,BRONZE IV,14.13.598.9749,MissFortune,Renekton,Jhin,Sivir,Ekko,Yone,Malphite,Caitlyn,Nidalee,Jayce,0
230,NA1_5034988175,NA1,ARAM,BRONZE IV,14.13.598.9749,Morgana,Kalista,Bard,Caitlyn,Pyke,Vayne,Nautilus,Senna,Veigar,Soraka,0
231,NA1_5034957889,NA1,ARAM,UNRANKED,14.13.598.9749,AurelionSol,Cassiopeia,Poppy,MasterYi,Pantheon,Nami,Karthus,Amumu,Xayah,Karma,1
232,NA1_5034702847,NA1,CLASSIC,BRONZE I,14.13.598.9749,Garen,Hecarim,Brand,Kaisa,Soraka,Yone,Kindred,Diana,Jinx,Milio,1
233,NA1_5034287720,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Darius,LeeSin,Veigar,Sivir,Brand,DrMundo,Graves,Diana,Caitlyn,Morgana,1
234,NA1_5034269395,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Sett,Warwick,Yasuo,Twitch,Seraphine,Sion,Amumu,Pantheon,Ashe,Brand,1
235,NA1_5034189801,NA1,ARAM,BRONZE II,14.13.598.9749,Shen,Jax,Quinn,Senna,Viktor,Renekton,Maokai,Evelynn,Malzahar,Corki,0
236,NA1_5034084270,NA1,CLASSIC,BRONZE II,14.13.598.9749,Heimerdinger,Amumu,Sylas,Vayne,Blitzcrank,Darius,Kindred,Diana,Kaisa,Leona,1
237,NA1_5034066158,NA1,CLASSIC,BRONZE III,14.13.598.9749,Illaoi,Nocturne,Ekko,Vayne,Soraka,Garen,Amumu,Diana,Brand,Leona,1
238,NA1_5034046698,NA1,CLASSIC,BRONZE III,14.13.598.9749,Kennen,Sylas,Yasuo,Kaisa,Renata,Kayle,Jax,Zed,Vayne,Morgana,1
1220,NA1_5032866060,NA1,ARAM,UNRANKED,14.13.598.9749,Blitzcrank,Kindred,Teemo,DrMundo,Renekton,Vayne,Sylas,Zeri,Lucian,Morgana,1
1241,NA1_5034222422,NA1,ARAM,SILVER III,14.13.598.9749,Ashe,LeeSin,Lulu,Senna,Renata,Vex,Nami,Gwen,Tristana,Ahri,1
1256,NA1_5034549944,NA1,CLASSIC,UNRANKED,14.13.598.9749,Viego,Lillia,Zed,Ezreal,Lux,Teemo,Brand,Kennen,Kaisa,Poppy,0
1269,NA1_5032969868,NA1,ARAM,UNRANKED,14.13.598.9749,Udyr,Ziggs,Karthus,Zed,Samira,Thresh,Smolder,Blitzcrank,Vi,Veigar,0
1280,NA1_5032558764,NA1,ARAM,MASTER I,14.13.598.9749,Lillia,Senna,Zed,Zyra,Kled,Katarina,Vladimir,Skarner,Garen,Braum,0
1289,NA1_5032886706,NA1,ARAM,UNRANKED,14.13.598.9749,Veigar,Heimerdinger,Zed,Varus,Kayn,Quinn,Karthus,Pantheon,Janna,Pyke,1
1298,NA1_5032769404,NA1,ARAM,BRONZE III,14.13.598.9749,Kalista,MasterYi,Briar,Soraka,Ryze,Shyvana,Jayce,Volibear,Leblanc,Nautilus,1
1305,NA1_5032222781,NA1,ARAM,UNRANKED,14.13.598.9749,Warwick,Sylas,Kindred,Swain,Janna,Naafiri,Orianna,Nidalee,Ziggs,Amumu,0
1312,NA1_5032864268,NA1,ARAM,DIAMOND IV,14.13.598.9749,Jayce,Zilean,Heimerdinger,Lucian,Nocturne,Soraka,Sivir,Veigar,Graves,Bard,1
1318,NA1_5030350541,NA1,ARAM,UNRANKED,14.13.596.7996,JarvanIV,Malzahar,Shen,Zed,Velkoz,Gnar,Lulu,Zoe,Xayah,Galio,1
1323,NA1_5021291902,NA1,ARAM,SILVER IV,14.12.594.4901,Jax,Nunu,Lissandra,Vayne,Leblanc,Sona,Twitch,Pantheon,Janna,Chogath,0
1327,NA1_5013081138,NA1,ARAM,UNRANKED,14.11.589.9418,Nautilus,Jhin,Sejuani,Akshan,TwistedFate,Senna,Varus,Vladimir,Ryze,Vi,1
1331,NA1_5034951589,NA1,CLASSIC,EMERALD II,14.13.598.9749,Gangplank,Nocturne,Lux,Jhin,Leona,Urgot,Kayn,Yone,Taliyah,Karma,1
1335,NA1_5034179446,NA1,ARAM,UNRANKED,14.13.598.9749,Fizz,Ezreal,Lissandra,Kindred,Heimerdinger,Singed,Jinx,Blitzcrank,Braum,Azir,1
1338,NA1_5033539318,NA1,ARAM,UNRANKED,14.13.598.9749,Rell,Samira,XinZhao,Elise,Olaf,Kaisa,Blitzcrank,Varus,RekSai,Qiyana,1
1341,NA1_5033187435,NA1,ARAM,UNRANKED,14.13.598.9749,Fizz,Sona,Kaisa,Tryndamere,Jinx,Nidalee,Braum,Khazix,Xayah,Morgana,0
2598,NA1_5027243231,NA1,ARAM,UNRANKED,14.12.594.4901,Malzahar,Pantheon,KSante,Smolder,Urgot,Talon,Senna,Galio,Xayah,Bard,0
1346,NA1_5032840618,NA1,ARAM,UNRANKED,14.13.598.9749,Shyvana,Riven,Vex,Mordekaiser,Brand,Ahri,Maokai,DrMundo,Pantheon,Janna,0
2629,NA1_5031054410,NA1,ARAM,SILVER III,14.13.596.7996,Orianna,Sivir,Smolder,Karma,Maokai,Ryze,Zeri,Nautilus,Leblanc,JarvanIV,1
1350,NA1_5033811625,NA1,ARAM,UNRANKED,14.13.598.9749,Swain,Brand,Heimerdinger,Alistar,Caitlyn,Ziggs,Pyke,Mordekaiser,KSante,Senna,1
1199,NA1_5035151520,NA1,ARAM,UNRANKED,14.13.598.9749,Darius,Zyra,Volibear,TwistedFate,Vex,Malzahar,Kindred,Kayn,Akali,Rumble,1
260,NA1_5032674057,NA1,ARAM,UNRANKED,14.13.598.9749,Gwen,Quinn,Anivia,Xayah,Kayn,Orianna,Corki,Ezreal,FiddleSticks,Leona,0
261,NA1_5032651725,NA1,ARAM,UNRANKED,14.13.598.9749,Yuumi,Janna,Pantheon,MissFortune,Sion,Neeko,Rammus,Ziggs,Kennen,Lillia,0
262,NA1_5032636174,NA1,ARAM,BRONZE IV,14.13.598.9749,Nidalee,Nunu,Thresh,Veigar,Kindred,Jhin,Garen,Rumble,Xayah,Vi,0
263,NA1_5032621933,NA1,ARAM,UNRANKED,14.13.598.9749,Hwei,Olaf,Warwick,Braum,Smolder,Orianna,Veigar,Lucian,Sejuani,Caitlyn,0
264,NA1_5032601349,NA1,ARAM,UNRANKED,14.13.598.9749,Khazix,XinZhao,Volibear,Lucian,Thresh,Soraka,Nasus,Corki,Aatrox,Kindred,1
265,NA1_5032580344,NA1,ARAM,BRONZE IV,14.13.598.9749,Evelynn,Malzahar,JarvanIV,Draven,Nilah,Tristana,Sona,Fizz,Varus,Samira,1
266,NA1_5032558893,NA1,ARAM,BRONZE IV,14.13.598.9749,Smolder,Vex,Karthus,Zac,TahmKench,TwistedFate,Sivir,Jax,Darius,Shyvana,1
267,NA1_5032532341,NA1,ARAM,SILVER III,14.13.598.9749,Teemo,Seraphine,Graves,Orianna,Urgot,Annie,FiddleSticks,Ziggs,Pantheon,Ezreal,1
268,NA1_5035437067,NA1,CLASSIC,MASTER I,14.13.598.9749,Fiora,Briar,Ahri,Tristana,Nami,Warwick,Elise,Fizz,Camille,Yuumi,1
269,NA1_5035416500,NA1,CLASSIC,PLATINUM II,14.13.598.9749,Senna,Vi,Anivia,Jinx,Nautilus,DrMundo,Warwick,Katarina,Caitlyn,Thresh,0
270,NA1_5035199339,NA1,ARAM,UNRANKED,14.13.598.9749,Tryndamere,Viktor,Annie,Kindred,Nasus,Syndra,Ezreal,Zoe,Caitlyn,Leona,0
271,NA1_5035191942,NA1,ARAM,UNRANKED,14.13.598.9749,Briar,Veigar,Ornn,Lissandra,Galio,Qiyana,Fiora,Sett,Syndra,Fizz,0
2599,NA1_5026617380,NA1,ARAM,UNRANKED,14.12.594.4901,Zeri,Heimerdinger,Elise,Pyke,Renekton,TahmKench,Sona,Renata,DrMundo,Orianna,1
1242,NA1_5034209383,NA1,ARAM,UNRANKED,14.13.598.9749,Ziggs,Thresh,Seraphine,Braum,Akshan,Zeri,Karma,Fiora,Ashe,Zac,0
274,NA1_5035082603,NA1,CLASSIC,EMERALD IV,14.13.598.9749,Irelia,Nidalee,Zed,Vayne,Thresh,Singed,Udyr,Akali,Draven,Pyke,0
275,NA1_5034450239,NA1,ARAM,EMERALD IV,14.13.598.9749,Pantheon,Sylas,Shyvana,Blitzcrank,Neeko,Nilah,Morgana,Kalista,Swain,Soraka,1
276,NA1_5034441805,NA1,ARAM,UNRANKED,14.13.598.9749,Braum,Gragas,Rumble,Graves,Lucian,Lux,Blitzcrank,KogMaw,Illaoi,Shaco,1
277,NA1_5034427854,NA1,ARAM,UNRANKED,14.13.598.9749,Akali,Yuumi,Yone,Malzahar,XinZhao,Nilah,Blitzcrank,Kindred,Malphite,TahmKench,0
278,NA1_5033227627,NA1,ARAM,UNRANKED,14.13.598.9749,Skarner,Jayce,Yorick,Xayah,Zilean,Sivir,Ezreal,Orianna,Soraka,Kaisa,1
279,NA1_5033221009,NA1,ARAM,PLATINUM IV,14.13.598.9749,KogMaw,Zeri,Ekko,LeeSin,Gragas,Lux,Smolder,Caitlyn,Bard,Trundle,0
280,NA1_5035173339,NA1,ARAM,UNRANKED,14.13.598.9749,Nocturne,Blitzcrank,Ornn,Caitlyn,Kled,Nautilus,Gwen,Jhin,Twitch,Briar,0
1257,NA1_5034523105,NA1,ARAM,PLATINUM IV,14.13.598.9749,Pantheon,Senna,Seraphine,Thresh,Rumble,Xerath,Aatrox,Brand,Amumu,Ezreal,0
282,NA1_5034996115,NA1,ARAM,UNRANKED,14.13.598.9749,Thresh,Hwei,Kassadin,Nidalee,Kaisa,Briar,FiddleSticks,Varus,Irelia,MissFortune,1
283,NA1_5034982941,NA1,ARAM,UNRANKED,14.13.598.9749,Karma,Poppy,Lux,MissFortune,Brand,Viktor,Pyke,Caitlyn,Xayah,Blitzcrank,1
284,NA1_5034462290,NA1,ARAM,UNRANKED,14.13.598.9749,Darius,Graves,Tristana,Garen,Lux,Morgana,MasterYi,Nami,Blitzcrank,Kindred,0
285,NA1_5034455856,NA1,ARAM,UNRANKED,14.13.598.9749,KogMaw,Morgana,Yuumi,Talon,Rakan,Sejuani,Anivia,Draven,Yasuo,Zilean,0
286,NA1_5034337363,NA1,ARAM,UNRANKED,14.13.598.9749,Ekko,Jayce,Heimerdinger,Sona,Thresh,Fizz,Malphite,Varus,Brand,Mordekaiser,0
287,NA1_5034320662,NA1,ARAM,UNRANKED,14.13.598.9749,Heimerdinger,Fizz,Ornn,Viego,Velkoz,Ahri,Blitzcrank,Morgana,Xayah,Akshan,0
288,NA1_5033687576,NA1,ARAM,UNRANKED,14.13.598.9749,FiddleSticks,Nilah,Ahri,Viktor,Zac,Sejuani,Graves,Velkoz,Azir,Blitzcrank,1
289,NA1_5033675021,NA1,ARAM,GOLD IV,14.13.598.9749,Nunu,Rammus,Renata,Sett,Fiora,FiddleSticks,Garen,Jayce,Teemo,Nautilus,0
290,NA1_5033433828,NA1,ARAM,UNRANKED,14.13.598.9749,Pantheon,Draven,Shyvana,Smolder,Kaisa,Ekko,Lulu,Ashe,Fiora,Morgana,1
291,NA1_5033175013,NA1,ARAM,GOLD IV,14.13.598.9749,Irelia,Janna,Karma,Jinx,Chogath,Veigar,Corki,Orianna,MissFortune,Graves,0
292,NA1_5032553517,NA1,ARAM,UNRANKED,14.13.598.9749,Malphite,Jinx,Yuumi,Ahri,Bard,Morgana,FiddleSticks,Seraphine,Sejuani,Draven,1
293,NA1_5032436758,NA1,ARAM,UNRANKED,14.13.598.9749,Teemo,Swain,Seraphine,Milio,Vayne,Malzahar,MissFortune,Ezreal,Galio,LeeSin,0
294,NA1_5032023555,NA1,ARAM,UNRANKED,14.13.598.9749,Veigar,Ezreal,Twitch,Janna,Rell,Fizz,Caitlyn,Malphite,Leona,Kaisa,0
295,NA1_5031709854,NA1,ARAM,UNRANKED,14.13.598.9749,Nami,Zoe,Pantheon,Blitzcrank,Orianna,Chogath,Ekko,Shaco,Senna,Milio,1
296,NA1_5031649981,NA1,ARAM,SILVER I,14.13.598.9749,AurelionSol,Gwen,Singed,Heimerdinger,JarvanIV,Senna,Brand,Kassadin,Morgana,DrMundo,0
297,NA1_5031642794,NA1,ARAM,UNRANKED,14.13.598.9749,Ezreal,Elise,Hwei,Sion,Rakan,Soraka,TwistedFate,Skarner,Akshan,Mordekaiser,1
298,NA1_5031331586,NA1,ARAM,UNRANKED,14.13.598.9749,Braum,Poppy,Pantheon,Soraka,Skarner,Ashe,Jinx,DrMundo,Shyvana,Maokai,0
299,NA1_5031313048,NA1,ARAM,UNRANKED,14.13.598.9749,Garen,Janna,KSante,Brand,Syndra,Maokai,Senna,Ashe,AurelionSol,Zilean,1
1270,NA1_5032955348,NA1,ARAM,SILVER IV,14.13.598.9749,Nunu,JarvanIV,Morgana,Pantheon,Gragas,Senna,Singed,Jinx,Taric,Lillia,1
301,NA1_5034948956,NA1,ARAM,UNRANKED,14.13.598.9749,Leona,MonkeyKing,Nami,Anivia,Smolder,Twitch,Swain,Sejuani,Gwen,Nunu,0
302,NA1_5034932277,NA1,ARAM,UNRANKED,14.13.598.9749,Rengar,Yuumi,Thresh,Mordekaiser,Smolder,Caitlyn,Volibear,Nasus,Kaisa,Maokai,0
303,NA1_5034911448,NA1,ARAM,UNRANKED,14.13.598.9749,Veigar,Shen,Xerath,Yasuo,Karma,Elise,MasterYi,Azir,Malzahar,Draven,0
304,NA1_5034905915,NA1,ARAM,UNRANKED,14.13.598.9749,Corki,Smolder,Sona,Vladimir,Nami,Aatrox,AurelionSol,Kayn,Xayah,Swain,0
305,NA1_5034887200,NA1,ARAM,UNRANKED,14.13.598.9749,Ashe,Jax,Janna,Fizz,Pantheon,Quinn,Leblanc,Braum,Smolder,Vladimir,0
306,NA1_5034523580,NA1,ARAM,UNRANKED,14.13.598.9749,Khazix,Zed,Ziggs,MissFortune,Warwick,Braum,Viktor,Orianna,KogMaw,Ezreal,0
307,NA1_5034507602,NA1,ARAM,PLATINUM I,14.13.598.9749,Vladimir,Nunu,TwistedFate,Quinn,Singed,Illaoi,Xerath,LeeSin,FiddleSticks,Seraphine,0
308,NA1_5034476626,NA1,ARAM,IRON I,14.13.598.9749,Ekko,Lux,Corki,Akshan,Alistar,Thresh,Draven,Jax,Blitzcrank,Zyra,1
309,NA1_5034465173,NA1,ARAM,BRONZE II,14.13.598.9749,Brand,Zyra,Ahri,Senna,Lucian,Ryze,Leblanc,Zeri,MasterYi,Akshan,1
310,NA1_5034440389,NA1,ARAM,UNRANKED,14.13.598.9749,Udyr,Morgana,Zed,Shaco,Kindred,Syndra,Twitch,Chogath,MissFortune,Vi,1
311,NA1_5034402966,NA1,ARAM,UNRANKED,14.13.598.9749,Taliyah,Bard,Thresh,Veigar,Kalista,FiddleSticks,Volibear,Malzahar,Swain,MissFortune,1
